,Baths,Beds,House size,Location,PriceR
12913,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
12914,4.0,4.0,300000.0,"Talawatugoda,  Colombo",55000000.0
12915,6.0,7.0,400000.0,"Talawatugoda,  Colombo",79000000.0
12917,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
12918,2.0,4.0,330000.0,"Talawatugoda,  Colombo",55000000.0
12919,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
12920,4.0,4.0,350000.0,"Talawatugoda,  Colombo",85000000.0
12922,7.0,5.0,250000.0,"Talawatugoda,  Colombo",64000000.0
12924,3.0,3.0,280000.0,"Talawatugoda,  Colombo",52000000.0
12926,4.0,5.0,400000.0,"Talawatugoda,  Colombo",115000000.0
12927,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
12929,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
12931,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
12934,4.0,4.0,330000.0,"Talawatugoda,  Colombo",55000000.0
12935,5.0,5.0,500000.0,"Talawatugoda,  Colombo",100000000.0
12936,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
12938,3.0,4.0,300000.0,"Talawatugoda,  Colombo",47500000.0
12943,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
12944,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
12946,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
12947,4.0,4.0,320000.0,"Talawatugoda,  Colombo",44000000.0
12948,3.0,4.0,320000.0,"Talawatugoda,  Colombo",54800000.0
12949,4.0,4.0,320000.0,"Talawatugoda,  Colombo",43500000.0
12951,4.0,4.0,320000.0,"Talawatugoda,  Colombo",43500000.0
12953,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
12956,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
12957,3.0,4.0,300000.0,"Talawatugoda,  Colombo",100000000.0
12959,3.0,4.0,240000.0,"Talawatugoda,  Colombo",32000000.0
12961,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
12963,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
12965,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
12966,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
12967,4.0,5.0,450000.0,"Talawatugoda,  Colombo",115000000.0
12969,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
12974,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
12975,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
12980,3.0,5.0,230000.0,"Talawatugoda,  Colombo",57500000.0
12983,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
12988,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
12990,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
12992,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
12993,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
12995,4.0,5.0,400000.0,"Talawatugoda,  Colombo",75000000.0
12996,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
12997,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
12998,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13000,4.0,4.0,300000.0,"Talawatugoda,  Colombo",52500000.0
13001,7.0,7.0,700000.0,"Talawatugoda,  Colombo",97500000.0
13002,6.0,7.0,400000.0,"Talawatugoda,  Colombo",79000000.0
13006,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13007,4.0,5.0,450000.0,"Talawatugoda,  Colombo",115000000.0
13008,3.0,4.0,300000.0,"Talawatugoda,  Colombo",105000000.0
13009,4.0,4.0,450000.0,"Talawatugoda,  Colombo",100000000.0
13013,4.0,5.0,400000.0,"Talawatugoda,  Colombo",85000000.0
13015,4.0,4.0,300000.0,"Talawatugoda,  Colombo",48500000.0
13016,4.0,4.0,400000.0,"Talawatugoda,  Colombo",80000000.0
13022,6.0,7.0,380000.0,"Talawatugoda,  Colombo",79000000.0
13025,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13028,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13031,4.0,4.0,480000.0,"Talawatugoda,  Colombo",75000000.0
13033,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13046,4.0,4.0,275000.0,"Talawatugoda,  Colombo",48000000.0
13047,4.0,5.0,425000.0,"Talawatugoda,  Colombo",85000000.0
13048,6.0,7.0,380000.0,"Talawatugoda,  Colombo",79000000.0
13051,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13052,4.0,4.0,400000.0,"Talawatugoda,  Colombo",110000000.0
13053,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
13057,4.0,5.0,300000.0,"Talawatugoda,  Colombo",55000000.0
13059,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13061,3.0,4.0,400000.0,"Talawatugoda,  Colombo",110000000.0
13066,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13067,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13068,4.0,4.0,300000.0,"Talawatugoda,  Colombo",53000000.0
13072,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13073,4.0,4.0,380000.0,"Talawatugoda,  Colombo",80000000.0
13077,3.0,5.0,240000.0,"Talawatugoda,  Colombo",57500000.0
13081,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13082,4.0,5.0,480000.0,"Talawatugoda,  Colombo",115000000.0
13083,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
13085,3.0,4.0,300000.0,"Talawatugoda,  Colombo",47500000.0
13087,4.0,4.0,300000.0,"Talawatugoda,  Colombo",53000000.0
13089,5.0,6.0,610000.0,"Talawatugoda,  Colombo",120000000.0
13093,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13095,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13096,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13097,3.0,6.0,270000.0,"Talawatugoda,  Colombo",67500000.0
13098,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13099,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13100,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13103,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13107,4.0,5.0,400000.0,"Talawatugoda,  Colombo",75000000.0
13109,2.0,3.0,200000.0,"Talawatugoda,  Colombo",49115000.0
13118,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13120,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13123,4.0,4.0,310000.0,"Talawatugoda,  Colombo",43500000.0
13124,4.0,4.0,320000.0,"Talawatugoda,  Colombo",55000000.0
13127,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13128,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13130,3.0,4.0,320000.0,"Talawatugoda,  Colombo",110000000.0
13131,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13133,1.0,1.0,260000.0,"Talawatugoda,  Colombo",22500000.0
13134,4.0,4.0,250000.0,"Talawatugoda,  Colombo",52000000.0
13136,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13137,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13138,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13140,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13143,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13144,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13145,4.0,4.0,300000.0,"Talawatugoda,  Colombo",53000000.0
13146,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13149,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13151,4.0,4.0,380000.0,"Talawatugoda,  Colombo",56000000.0
13152,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13153,3.0,4.0,365000.0,"Talawatugoda,  Colombo",51000000.0
13154,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
13155,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13156,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13157,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13162,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13164,1.0,2.0,175000.0,"Talawatugoda,  Colombo",16500000.0
13165,4.0,5.0,480000.0,"Talawatugoda,  Colombo",115000000.0
13168,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13171,3.0,4.0,365000.0,"Talawatugoda,  Colombo",51500000.0
13172,5.0,5.0,500000.0,"Talawatugoda,  Colombo",100000000.0
13173,2.0,3.0,200000.0,"Talawatugoda,  Colombo",49115000.0
13174,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13175,4.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13176,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13177,4.0,4.0,300000.0,"Talawatugoda,  Colombo",52500000.0
13178,4.0,4.0,300000.0,"Talawatugoda,  Colombo",44000000.0
13179,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13181,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13182,2.0,4.0,200000.0,"Talawatugoda,  Colombo",36000000.0
13186,4.0,5.0,480000.0,"Talawatugoda,  Colombo",115000000.0
13188,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13190,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13191,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13192,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13193,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13197,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13199,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13203,4.0,5.0,400000.0,"Talawatugoda,  Colombo",75000000.0
13205,5.0,6.0,610000.0,"Talawatugoda,  Colombo",100000000.0
13206,4.0,4.0,400000.0,"Talawatugoda,  Colombo",100000000.0
13207,4.0,4.0,350000.0,"Talawatugoda,  Colombo",51000000.0
13209,4.0,5.0,480000.0,"Talawatugoda,  Colombo",115000000.0
13210,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13211,4.0,4.0,300000.0,"Talawatugoda,  Colombo",49500000.0
13213,4.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13216,3.0,4.0,285000.0,"Talawatugoda,  Colombo",42000000.0
13217,4.0,5.0,500000.0,"Talawatugoda,  Colombo",100000000.0
13219,4.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13222,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13223,4.0,4.0,300000.0,"Talawatugoda,  Colombo",55000000.0
13226,3.0,5.0,300000.0,"Talawatugoda,  Colombo",55000000.0
13228,7.0,5.0,250000.0,"Talawatugoda,  Colombo",64000000.0
13230,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13234,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13238,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13239,4.0,4.0,300000.0,"Talawatugoda,  Colombo",53000000.0
13241,4.0,4.0,450000.0,"Talawatugoda,  Colombo",100000000.0
13243,5.0,10.0,680000.0,"Talawatugoda,  Colombo",48500000.0
13244,3.0,4.0,365000.0,"Talawatugoda,  Colombo",50000000.0
13246,3.0,4.0,300000.0,"Talawatugoda,  Colombo",105000000.0
13248,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13253,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13256,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13258,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13260,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13261,4.0,5.0,480000.0,"Talawatugoda,  Colombo",115000000.0
13264,4.0,4.0,240000.0,"Talawatugoda,  Colombo",33500000.0
13265,4.0,4.0,450000.0,"Talawatugoda,  Colombo",100000000.0
13266,1.0,1.0,260000.0,"Talawatugoda,  Colombo",22500000.0
13268,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
13270,3.0,4.0,360000.0,"Talawatugoda,  Colombo",52500000.0
13273,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13274,7.0,5.0,250000.0,"Talawatugoda,  Colombo",64000000.0
13276,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13277,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13278,4.0,4.0,300000.0,"Talawatugoda,  Colombo",53000000.0
13279,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13281,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13282,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13284,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13286,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13287,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13290,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13292,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13293,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13294,3.0,4.0,245000.0,"Talawatugoda,  Colombo",170000000.0
13295,1.0,1.0,260000.0,"Talawatugoda,  Colombo",22500000.0
13296,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13297,3.0,4.0,330000.0,"Talawatugoda,  Colombo",48900000.0
13299,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42500000.0
13303,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
13304,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13305,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13306,4.0,4.0,400000.0,"Talawatugoda,  Colombo",110000000.0
13307,1.0,2.0,204900.0,"Talawatugoda,  Colombo",35000000.0
13308,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13309,3.0,4.0,300000.0,"Talawatugoda,  Colombo",115000000.0
13311,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13314,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13315,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13318,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13321,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13322,4.0,4.0,400000.0,"Talawatugoda,  Colombo",110000000.0
13324,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13328,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13329,4.0,4.0,350000.0,"Talawatugoda,  Colombo",55000000.0
13331,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13332,4.0,4.0,390000.0,"Talawatugoda,  Colombo",49500000.0
13333,3.0,4.0,240000.0,"Talawatugoda,  Colombo",90000000.0
13334,3.0,4.0,300000.0,"Talawatugoda,  Colombo",115000000.0
13335,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13337,3.0,4.0,245000.0,"Talawatugoda,  Colombo",170000000.0
13338,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13344,3.0,4.0,300000.0,"Talawatugoda,  Colombo",42000000.0
13345,3.0,4.0,400000.0,"Talawatugoda,  Colombo",110000000.0
13347,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13349,3.0,4.0,285000.0,"Talawatugoda,  Colombo",42000000.0
13351,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
13356,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13360,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13361,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13363,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13368,3.0,4.0,400000.0,"Talawatugoda,  Colombo",105000000.0
13371,6.0,7.0,350000.0,"Talawatugoda,  Colombo",79000000.0
13374,3.0,4.0,220000.0,"Talawatugoda,  Colombo",33500000.0
13378,4.0,4.0,320000.0,"Talawatugoda,  Colombo",43500000.0
13382,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13385,6.0,6.0,700000.0,"Talawatugoda,  Colombo",135000000.0
13387,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13388,4.0,4.0,345000.0,"Talawatugoda,  Colombo",49500000.0
13390,4.0,5.0,400000.0,"Talawatugoda,  Colombo",75000000.0
13391,3.0,3.0,320000.0,"Talawatugoda,  Colombo",52000000.0
13392,6.0,6.0,700000.0,"Talawatugoda,  Colombo",135000000.0
13395,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
13397,2.0,3.0,127100.0,"Talawatugoda,  Colombo",26500000.0
13398,5.0,5.0,500000.0,"Talawatugoda,  Colombo",100000000.0
13406,4.0,4.0,320000.0,"Talawatugoda,  Colombo",53000000.0
13408,3.0,5.0,230000.0,"Talawatugoda,  Colombo",70000000.0
13409,4.0,4.0,420000.0,"Talawatugoda,  Colombo",55000000.0
13411,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13413,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13415,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13417,3.0,4.0,240000.0,"Talawatugoda,  Colombo",32000000.0
13419,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13421,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13422,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13424,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13425,3.0,3.0,320000.0,"Talawatugoda,  Colombo",52000000.0
13427,4.0,4.0,400000.0,"Talawatugoda,  Colombo",55000000.0
13429,6.0,7.0,400000.0,"Talawatugoda,  Colombo",79000000.0
13433,4.0,4.0,480000.0,"Talawatugoda,  Colombo",80000000.0
13434,4.0,5.0,400000.0,"Talawatugoda,  Colombo",87500000.0
13436,2.0,3.0,200000.0,"Talawatugoda,  Colombo",49115000.0
13437,6.0,5.0,550000.0,"Talawatugoda,  Colombo",100000000.0
13440,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13443,4.0,4.0,380000.0,"Talawatugoda,  Colombo",88000000.0
13444,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13447,3.0,4.0,350000.0,"Talawatugoda,  Colombo",45000000.0
13450,4.0,4.0,300000.0,"Talawatugoda,  Colombo",53000000.0
13453,4.0,4.0,490000.0,"Talawatugoda,  Colombo",80000000.0
13455,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13457,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13464,5.0,5.0,600000.0,"Talawatugoda,  Colombo",120000000.0
13465,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13467,3.0,4.0,320000.0,"Talawatugoda,  Colombo",52000000.0
13471,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
13473,3.0,4.0,240000.0,"Talawatugoda,  Colombo",32000000.0
13475,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13476,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13478,6.0,5.0,550000.0,"Talawatugoda,  Colombo",100000000.0
13479,6.0,5.0,560000.0,"Talawatugoda,  Colombo",100000000.0
13480,6.0,6.0,620000.0,"Talawatugoda,  Colombo",120000000.0
13482,4.0,4.0,300000.0,"Talawatugoda,  Colombo",53000000.0
13483,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13484,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13488,4.0,4.0,390000.0,"Talawatugoda,  Colombo",49500000.0
13490,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13491,4.0,5.0,350000.0,"Talawatugoda,  Colombo",109150000.0
13492,7.0,5.0,250000.0,"Talawatugoda,  Colombo",64000000.0
13493,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13494,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13495,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13496,4.0,4.0,390000.0,"Talawatugoda,  Colombo",49500000.0
13497,4.0,4.0,300000.0,"Talawatugoda,  Colombo",53000000.0
13498,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13500,4.0,5.0,450000.0,"Talawatugoda,  Colombo",115000000.0
13501,3.0,4.0,230000.0,"Talawatugoda,  Colombo",33500000.0
13503,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13507,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13508,3.0,4.0,300000.0,"Talawatugoda,  Colombo",52500000.0
13509,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13510,4.0,5.0,450000.0,"Talawatugoda,  Colombo",115000000.0
13513,4.0,5.0,400000.0,"Talawatugoda,  Colombo",115000000.0
13514,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13515,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13522,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13523,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13528,4.0,3.0,250000.0,"Talawatugoda,  Colombo",57500000.0
13531,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13532,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13535,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13538,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13541,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13542,2.0,3.0,120000.0,"Talawatugoda,  Colombo",22000000.0
13545,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13547,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13548,4.0,4.0,450000.0,"Talawatugoda,  Colombo",65000000.0
13549,4.0,4.0,400000.0,"Talawatugoda,  Colombo",110000000.0
13554,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13556,3.0,4.0,350000.0,"Talawatugoda,  Colombo",45000000.0
13558,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
13559,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13561,3.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13564,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13569,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13570,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13571,4.0,4.0,480000.0,"Talawatugoda,  Colombo",100000000.0
13573,4.0,4.0,400000.0,"Talawatugoda,  Colombo",88000000.0
13574,5.0,5.0,500000.0,"Talawatugoda,  Colombo",100000000.0
13575,3.0,3.0,320000.0,"Talawatugoda,  Colombo",52000000.0
13576,4.0,5.0,450000.0,"Talawatugoda,  Colombo",115000000.0
13578,7.0,5.0,250000.0,"Talawatugoda,  Colombo",66000000.0
13580,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13581,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13583,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13584,4.0,4.0,300000.0,"Talawatugoda,  Colombo",53000000.0
13589,4.0,4.0,410000.0,"Talawatugoda,  Colombo",55000000.0
13590,3.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13591,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
13592,3.0,4.0,230000.0,"Talawatugoda,  Colombo",170000000.0
13593,3.0,4.0,320000.0,"Talawatugoda,  Colombo",43500000.0
13594,3.0,4.0,350000.0,"Talawatugoda,  Colombo",54000000.0
13595,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13597,4.0,4.0,320000.0,"Talawatugoda,  Colombo",43500000.0
13598,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13599,4.0,5.0,450000.0,"Talawatugoda,  Colombo",115000000.0
13602,4.0,5.0,450000.0,"Talawatugoda,  Colombo",115000000.0
13605,3.0,4.0,340000.0,"Talawatugoda,  Colombo",54000000.0
13607,4.0,4.0,268000.0,"Talawatugoda,  Colombo",100000000.0
13609,4.0,4.0,400000.0,"Talawatugoda,  Colombo",88000000.0
13612,2.0,3.0,408400.0,"Talawatugoda,  Colombo",75000000.0
13614,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13620,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13622,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13624,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13626,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
13629,4.0,4.0,400000.0,"Talawatugoda,  Colombo",88000000.0
13632,3.0,4.0,380000.0,"Talawatugoda,  Colombo",54000000.0
13633,4.0,4.0,380000.0,"Talawatugoda,  Colombo",60000000.0
13634,6.0,6.0,700000.0,"Talawatugoda,  Colombo",135000000.0
13641,6.0,6.0,700000.0,"Talawatugoda,  Colombo",135000000.0
13644,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13651,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13653,3.0,4.0,240000.0,"Talawatugoda,  Colombo",32000000.0
13655,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13657,4.0,4.0,330000.0,"Talawatugoda,  Colombo",44000000.0
13660,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
13664,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13667,3.0,4.0,285000.0,"Talawatugoda,  Colombo",39500000.0
13671,4.0,5.0,450000.0,"Talawatugoda,  Colombo",115000000.0
13673,4.0,5.0,450000.0,"Talawatugoda,  Colombo",115000000.0
13678,3.0,4.0,300000.0,"Talawatugoda,  Colombo",110000000.0
13680,4.0,4.0,400000.0,"Talawatugoda,  Colombo",60000000.0
13683,4.0,4.0,300000.0,"Talawatugoda,  Colombo",60000000.0
13684,3.0,4.0,330000.0,"Talawatugoda,  Colombo",42500000.0
13689,4.0,4.0,400000.0,"Talawatugoda,  Colombo",80000000.0
13691,3.0,3.0,127100.0,"Talawatugoda,  Colombo",26500000.0
13693,3.0,4.0,450000.0,"Talawatugoda,  Colombo",65000000.0
13694,8.0,8.0,1000000.0,"Talawatugoda,  Colombo",190000000.0
13696,4.0,4.0,490000.0,"Talawatugoda,  Colombo",80000000.0
13699,7.0,5.0,280000.0,"Talawatugoda,  Colombo",64000000.0
13704,4.0,4.0,400000.0,"Talawatugoda,  Colombo",80000000.0
13707,4.0,4.0,490000.0,"Talawatugoda,  Colombo",80000000.0
